Year,State,Male_Electors,Female_Electors,Total_Electors,Male_Voters,Female_Voters,Total_Voters
2024,WEST BENGAL,933957,908212,1842192,763039,757364,1520408
2024,WEST BENGAL,936367,923061,1859447,759080,761964,1521048
2024,CHHATTISGARH,906410,914436,1820880,729883,723594,1453494
2024,CHHATTISGARH,910278,930519,1840847,717183,732501,1449708
2024,CHHATTISGARH,1034274,1023959,2058260,695289,693749,1389054
2024,CHHATTISGARH,804659,815340,1620051,611280,612740,1224032
2024,CHHATTISGARH,1057148,1046690,2103937,691721,669675,1361419
2024,CHHATTISGARH,930847,938374,1869229,729271,716971,1446247
2024,CHHATTISGARH,1044025,1048472,2092551,775642,764521,1540183
2024,CHHATTISGARH,1187126,1188600,2376030,802653,784404,1587116
2024,CHHATTISGARH,867846,895818,1763698,657072,665050,1322134
2024,CHHATTISGARH,701885,771873,1473810,483145,522436,1005602
2024,CHHATTISGARH,813775,845581,1659374,621453,639479,1260942
2024,JHARKHAND,852167,853531,1705708,584123,622548,1206675
2024,JHARKHAND,800126,792060,1592192,572058,603252,1175313
2024,JHARKHAND,1052544,977883,2030444,682778,708853,1391642
2024,JHARKHAND,864657,828039,1692698,512868,563517,1076385
2024,JHARKHAND,1142511,1065311,2207845,617159,745849,1363011
2024,JHARKHAND,962472,904283,1866763,624275,629265,1253547
2024,JHARKHAND,1201348,1088926,2290354,739654,678588,1418267
2024,JHARKHAND,1117341,1085118,2202528,728930,707142,1436094
2024,JHARKHAND,939374,931881,1871388,636273,628937,1265266
2024,JHARKHAND,713440,735998,1449471,488828,514633,1003468
2024,JHARKHAND,653670,675749,1329423,451128,476292,927423
2024,JHARKHAND,720501,727720,1448225,458485,499182,957668
2024,JHARKHAND,1167828,1080253,2248082,677291,696445,1373737
2024,JHARKHAND,1000509,942231,1942771,611815,637260,1249093
2024,UTTARAKHAND,828282,762182,1590526,427268,420978,848260
2024,UTTARAKHAND,733724,670493,1404233,337666,380057,717731
2024,UTTARAKHAND,712648,655779,1368432,304933,347966,652901
2024,UTTARAKHAND,1057189,969194,2026438,655771,603394,1259184
2024,UTTARAKHAND,1076290,965023,2041472,690361,603168,1293573
2024,TELANGANA,807060,845247,1652394,599098,622388,1221521
2024,TELANGANA,789125,808664,1597892,540807,542627,1083467
2024,TELANGANA,878459,919607,1798168,634663,668982,1303690
2024,TELANGANA,806832,898669,1705591,552505,673671,1226215
2024,TELANGANA,802858,839508,1642425,608094,616917,1225027
2024,TELANGANA,902595,925913,1828717,688854,683977,1372896
2024,TELANGANA,1946386,1833525,3780453,995829,923240,1919203
2024,TELANGANA,1087006,1033414,2120550,537102,502572,1039706
2024,TELANGANA,1125479,1091630,2217305,562632,512302,1074961
2024,TELANGANA,1504909,1433868,2939057,853037,803647,1656727
2024,TELANGANA,833461,850206,1683709,613041,605792,1218849
2024,TELANGANA,865907,873364,1739310,613006,594381,1207406
2024,TELANGANA,845548,880487,1726204,633596,643450,1277136
2024,TELANGANA,899047,910115,1809241,702634,685904,1388579
2024,TELANGANA,896395,928700,1825492,626627,629460,1256172
2024,TELANGANA,749256,784496,1533858,542304,558678,1101030
2024,TELANGANA,788043,843779,1631952,605969,635099,1241135
2024,ANDAMAN & NICOBAR ISLANDS,164572,151169,315745,105614,96376,201992
2024,CHANDIGARH,342176,318341,660552,234526,213994,448547
2024,DAMAN & DIU,67710,66491,134201,44779,47500,92279
2024,DADRA & NAGAR HAVELI,148106,134929,283035,106270,98987,205257
2024,NCT OF DELHI,884174,762125,1646467,525080,438761,963895
2024,NCT OF DELHI,1327153,1137095,2464397,842715,706348,1549119
2024,NCT OF DELHI,1152084,969422,2121610,683033,578799,1261887
2024,NCT OF DELHI,831520,695096,1526694,460308,384559,844889
2024,NCT OF DELHI,1385389,1183623,2569274,809077,676284,1485425
2024,NCT OF DELHI,1374284,1218083,2592498,811670,706359,1518075
2024,NCT OF DELHI,1269141,1024221,2293698,713974,579455,1293476
2024,LAKSHADWEEP,29445,28508,57953,24267,24363,48630
2024,PUDUCHERRY,480876,542997,1024024,377919,429680,807704
2024,JAMMU & KASHMIR,882449,862042,1744525,547576,479502,1027084
2024,JAMMU & KASHMIR,876909,871830,1748803,383261,289657,672942
2024,JAMMU & KASHMIR,946443,903047,1849517,540228,477286,1017520
2024,JAMMU & KASHMIR,862594,778239,1640846,569850,538322,1108177
2024,JAMMU & KASHMIR,958120,860509,1818657,661017,625116,1286144
2024,LADAKH,98390,92186,190576,65495,67119,132614
